File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Sales.aspx,14,13,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\SessionExpired.aspx,35,29,2,0,6,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\StatementList.aspx,14,13,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\TimeClock.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\TimeClockMaintenance.aspx,98,89,0,0,9,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\TimeLogin.aspx,81,76,2,0,5,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\TimePassword.aspx,169,165,7,0,4,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\TimeSet.aspx,563,536,77,0,27,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\TimeSheet.aspx,19,16,0,0,3,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\TimeSummary.aspx,21,16,0,0,5,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Vehicles.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Washes.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\WeeklySales.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Login.aspx.cs,24,22,14,1,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Login.aspx.designer.cs,36,9,4,0,6,1,21,80,0,1
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Manage.aspx.cs,104,78,44,7,19,0,7,62,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Manage.aspx.designer.cs,85,14,9,0,15,1,56,210,0,1
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\OpenAuthProviders.ascx.cs,52,39,23,4,13,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\OpenAuthProviders.ascx.designer.cs,28,8,3,0,6,1,14,54,0,1
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Register.aspx.cs,31,28,18,1,3,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Register.aspx.designer.cs,36,9,4,0,6,1,21,80,0,1
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\RegisterExternalLogin.aspx.cs,151,118,68,10,22,0,11,88,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\RegisterExternalLogin.aspx.designer.cs,58,11,6,0,12,1,35,132,0,1
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Login.aspx,48,45,0,1,3,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Manage.aspx,126,113,0,0,13,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\Register.aspx,62,58,0,0,4,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Account\RegisterExternalLogin.aspx,36,29,0,0,7,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\App_Start\AuthConfig.cs,31,14,8,0,5,0,12,53,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\App_Start\RouteConfig.cs,17,15,9,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Controllers\ReportsController.cs,44,28,15,0,5,0,11,73,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Java\globalNavFunctionality.js,1,1,39,0,0,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\About.aspx,34,29,0,0,5,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\CashDrawerSetUp.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Clients.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\CloseOutRegister.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\CorpClientInvoiceList.aspx,14,13,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\CustomerEmailer.aspx,14,13,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\DailyTipReport.aspx,21,16,0,0,5,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Default.aspx,11,8,0,0,3,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Details.aspx,14,12,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Employees.aspx,14,12,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\EndOfDay.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\EODReport.aspx,21,18,0,0,3,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\EODScreen.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\GiftCards.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\IPOD_Login.aspx,36,33,1,0,3,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Login.aspx,39,32,3,0,7,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\MonthlyCustomerDetailReport.aspx,18,16,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\MonthlyCustomerSummary.aspx,18,16,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\MonthlySalesRepReport.aspx,18,16,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\MonthlyTip.aspx,18,16,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Sales.aspx,14,13,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\SessionExpired.aspx,35,29,2,0,6,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\StatementList.aspx,14,13,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\TimeClock.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\TimeClockMaintenance.aspx,14,12,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\TimeLogin.aspx,81,76,2,0,5,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\TimePassword.aspx,169,165,7,0,4,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\TimeSet.aspx,563,536,77,0,27,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\TimeSheet.aspx,18,16,0,0,2,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\TimeSummary.aspx,20,16,0,0,4,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Vehicles.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Washes.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\WeeklySales.aspx,13,12,0,0,1,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Account\Login.aspx,48,45,0,1,3,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Account\Manage.aspx,126,113,0,0,13,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Account\Register.aspx,62,58,0,0,4,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Account\RegisterExternalLogin.aspx,36,29,0,0,7,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Java\globalNavFunctionality.js,1,1,39,0,0,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Scripts\ai.0.15.0-build41087.js,2414,2413,2171,302,1,53,0,106,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Scripts\ai.0.15.0-build41087.min.js,1,1,577,0,0,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Scripts\jquery-1.8.2.js,9455,6519,4256,1461,1493,20,1443,11011,0,4
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Scripts\jquery-1.8.2.min.js,19,2,814,0,0,2,17,324,0,4
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Scripts\jquery-ui-1.8.24.js,11396,8807,5917,1521,1677,357,912,8950,22,206
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Scripts\jquery-ui-1.8.24.min.js,24,1,1388,0,1,0,22,206,22,206
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\obj\Release\Package\PackageTmp\Scripts\modernizr-2.6.2.js,1417,606,482,136,287,6,524,3358,44,323
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Properties\AssemblyInfo.cs,36,15,3,0,5,0,16,118,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\ai.0.15.0-build41087.js,2414,2413,2171,302,1,53,0,106,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\ai.0.15.0-build41087.min.js,1,1,577,0,0,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\jquery-1.8.2.intellisense.js,2509,578,301,2,9,0,1922,17249,14,134
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\jquery-1.8.2.js,9455,6519,4256,1461,1493,20,1443,11011,0,4
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\jquery-1.8.2.min.js,19,2,814,0,0,2,17,324,0,4
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\jquery-ui-1.8.24.js,11396,8807,5917,1521,1677,357,912,8950,22,206
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\jquery-ui-1.8.24.min.js,24,1,1388,0,1,0,22,206,22,206
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\modernizr-2.6.2.js,1417,606,482,136,287,6,524,3358,44,323
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOS\Scripts\_references.js,4,4,0,0,0,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\DailyTip.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\DailyTip.Designer.cs,320,236,205,0,2,0,82,52,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EOD.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EOD.Designer.cs,1687,1324,1195,0,2,0,361,145,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EODComm.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EODComm.Designer.cs,316,233,203,0,1,0,82,52,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EODHours.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EODHours.Designer.cs,178,134,116,0,1,0,43,39,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EODProd.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\EODProd.Designer.cs,322,239,209,0,1,0,82,52,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\HourlyWashReport.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\HourlyWashReport.Designer.cs,94,67,54,0,2,0,25,33,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlyCustomerDetail.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlyCustomerDetail.Designer.cs,341,251,219,0,2,0,88,54,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlyCustomerSummary.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlyCustomerSummary.Designer.cs,168,123,105,0,2,0,43,39,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlySales.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlySales.Designer.cs,292,217,191,0,2,0,73,49,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlyTip.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\MonthlyTip.Designer.cs,338,251,218,0,2,0,85,53,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\Receipt.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\Receipt.Designer.cs,594,442,394,0,1,0,151,75,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\TimeSummary.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\TimeSummary.Designer.cs,543,402,350,0,2,0,139,71,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\TimeWeekly.cs,27,16,10,0,2,0,9,23,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\TimeWeekly.Designer.cs,327,240,208,0,2,0,85,53,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\Properties\AssemblyInfo.cs,34,15,3,0,5,0,14,96,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\MPOSReportLibrary\Properties\Settings.Designer.cs,38,23,9,2,7,1,8,30,0,1
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\jQuery.1.8.2\Content\Scripts\jquery-1.8.2-vsdoc.js,7011,3684,2620,881,884,14,2443,15879,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\jQuery.1.8.2\Content\Scripts\jquery-1.8.2.js,9441,6518,4256,1461,1493,19,1430,10877,13,44
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\jQuery.1.8.2\Content\Scripts\jquery-1.8.2.min.js,2,1,814,0,0,1,1,163,1,163
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\jQuery.1.8.2\Tools\jquery-1.8.2.intellisense.js,2495,578,301,2,9,0,1908,17115,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\jQuery.UI.Combined.1.8.24\Content\Scripts\jquery-ui-1.8.24.js,11378,8807,5917,1521,1677,357,894,8794,4,50
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\jQuery.UI.Combined.1.8.24\Content\Scripts\jquery-ui-1.8.24.min.js,5,1,1388,0,0,0,4,50,4,50
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\Microsoft.ApplicationInsights.JavaScript.0.15.0-build41087\content\scripts\ai.0.15.0-build41087.js,2414,2413,2171,302,1,53,0,106,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\Microsoft.ApplicationInsights.JavaScript.0.15.0-build41087\content\scripts\ai.0.15.0-build41087.min.js,1,1,577,0,0,0,0,0,0,0
D:\Desktop\Mammoth\Mammoth Car Wash\Mammoth Car Wash\Source\MPOS Source\packages\Modernizr.2.6.2\Content\Scripts\modernizr-2.6.2.js,1394,606,482,136,286,6,502,3176,22,141
